entrez_mouse	ensembl_gene_id	gene_symbol	entrez_human	entrez_rat	Unirprot_Human	Uniprot_Rat	Uniprot_mouse	gene_name	synonym	DbTF	pubmed_id	evidence.type	AnimalTFDB	DBD	GOC	JASPAR	ORFeome	Ravasi.et.al	TcoF.DB	TFCat	TFClass_human	TFclass_mouse	Vaquerizas.et.al	pubmed_id.1	taxon	pubmed_id.2	taxon.1	pubmed_id.3	taxon.2	pubmed_id.4	taxon.3	pubmed_id.5	taxon.4	pubmed_id.6	taxon.5	GOC981.select_EC
381463	ENSMUSG00000048938	NR1H5P	643609	690430	0	D3ZFA7	E9Q5A6	nuclear receptor subfamily 1, group H, member 5, pseudogene	FXRB|NR1H5	yes	12529392	Experimental	AnimalTFDB	0	0	0	0	0	0	TFCat	0	0	0	12529392	10090	0	0	0	0	0	0	0	0	0	0	0
214162	ENSMUSG00000002028	KMT2A	4297	315606	Q03164	0	P55200	myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila)	ALL-1|CXXC7|HRX|HTRX1|KMT2A|MLL/GAS7|MLL1A|TET1-MLL|TRX1|WDSTS|MLL	yes	12453418	Experimental	0	0	0	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass_synonym_matches_TET1	TFclass_mouse	Vaquerizas et al	12453418	9606;10090	0	0	0	0	0	0	0	0	0	0	0
223227	ENSMUSG00000061517	SOX21	11166	306168	Q9Y651	0	Q811W0	SRY (sex determining region Y)-box 21	SOX25	yes	12446692	Experimental	AnimalTFDB	0	0	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	12446692	10090	0	0	0	0	0	0	0	0	0	0	0
243833	ENSMUSG00000060397	ZNF8	7554	0	B3KS94,P17098	0	Q8BGV5,Q8BJ50	zinc finger protein 8	HF.18|ZFP128	yes	12370310	Experimental	AnimalTFDB	DBD	0	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	12370310	10090	0	0	0	0	0	0	0	0	0	0	0
14240	ENSMUSG00000056829	FOXB2	442425	691398	Q5VYV0	0	B9EII5,Q64733	forkhead box B2	BA159H20.4	yes	12297093	Author statement	AnimalTFDB	DBD	GOC	0	0	0	0	0	TFclass	TFclass_mouse	Vaquerizas et al	12297093	generic	0	0	0	0	0	0	0	0	0	0	0
382066	ENSMUSG00000042496	PRDM10	56980	500964	Q9NQV6	0	D3YYD1	PR domain containing 10	PFM7	yes	12175877	Author statement	AnimalTFDB	DBD	0	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	12175877	9606	0	0	0	0	0	0	0	0	0	0	0
56790	ENSMUSG00000027751	FAM48A	55578	361946	A8K8L1,Q8NEM7	Q66HC7	Q7TT00	suppressor of Ty 20 homolog (S. cerevisiae)	C13|C13ORF19|P38IP|SPT20|BA421P11.4	yes	12070015	Author statement	0	0	GOC	0	ORFeome	0	0	0	0	0	0	12070015	9606	0	0	0	0	0	0	0	0	0	0	0
27049	ENSMUSG00000003382	ETV3	2117	295297	P41162	G3V813	Q8R4Z4	ets variant 3	METS|PE-1|PE1|BA110J1.4	yes	12007404	Experimental	AnimalTFDB	DBD	GOC	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	12007404	10090	0	0	0	0	0	0	0	0	0	0	0
208076	ENSMUSG00000035934	PKNOX2	63876	680549	B7ZAF3,Q96KN3	0	Q8BG99	PBX/knotted 1 homeobox 2	PREP2	yes	11972344	Experimental	AnimalTFDB	DBD	0	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	11972344	9606	0	0	0	0	0	0	0	0	0	0	0
16917	ENSMUSG00000038765	LMX1B	4010	114501	B7ZLH2,O60663,Q6ISE0	0	O88609	LIM homeobox transcription factor 1, beta	LMX1.2|NPS1	yes	11956245	Experimental	AnimalTFDB	DBD	0	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	11956245	9606	0	0	0	0	0	0	0	0	0	0	0
20464	ENSMUSG00000019913	SIM1	6492	309888	P81133	D3ZMU8	Q61045	single-minded homolog 1 (Drosophila)	BHLHE14	yes	11782478	Experimental	AnimalTFDB	DBD	0	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	11782478	10090	0	0	0	0	0	0	0	0	0	0	0
54601	ENSMUSG00000042903	FOXO4	4303	302415	P98177	D4A433	B1AUT3,Q4KL34,Q9WVH3	forkhead box O4	AFX|AFX1|MLLT7	yes	11777915	Experimental	AnimalTFDB	DBD	GOC	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	11777915	9606	0	0	0	0	0	0	0	0	0	0	0
15429	ENSMUSG00000042448	HOXD1	3231	288151	Q96CA4,Q9GZZ0	D4ACE4	Q01822	homeobox D1	HOX4|HOX4G|HOX-4.7	yes	11775067	Experimental	AnimalTFDB	DBD	GOC	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	11775067	9606	0	0	0	0	0	0	0	0	0	0	0
13396	ENSMUSG00000029754	DLX6	1750	500023	P56179	0	P70397	distal-less homeobox 6	0	yes	11711438	Experimental	AnimalTFDB	DBD	GOC	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	11711438	10090	0	0	0	0	0	0	0	0	0	0	0
244713	ENSMUSG00000057551	ZNF317	57693	500950	Q96PQ6	D4A171	Q0P5V5,Q8BLF0,Q8C0Q5	zinc finger protein 317	0	yes	11688974	Author statement	AnimalTFDB	DBD	0	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	11688974	9606	0	0	0	0	0	0	0	0	0	0	0
70508	ENSMUSG00000022641	BBX	56987	303970	A8K6U2,Q8WY36	A1L1L0	Q8VBW5	bobby sox homolog (Drosophila)	HBP2|HSPC339|MDS001	yes	11680820	Author statement	AnimalTFDB	0	GOC	0	0	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	11680820	9606	0	0	0	0	0	0	0	0	0	0	0
13813	ENSMUSG00000032446	EOMES	8320	316052	B7Z4K0,O95936	0	O54839	eomesodermin	TBR2	yes	11585801	Experimental	AnimalTFDB	DBD	0	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	11585801	Other	0	0	0	0	0	0	0	0	0	0	0
58180	ENSMUSG00000050240	HIC2	23119	287940	Q96JB3	D4A9X7	Q9JLZ6	hypermethylated in cancer 2	HRG22|ZBTB30|ZNF907	yes	11554746	Author statement	AnimalTFDB	DBD	GOC	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	11554746	9606	0	0	0	0	0	0	0	0	0	0	0
59057	ENSMUSG00000051469	ZNF24	7572	360204	P17028	Q7TNK3	Q91VN1	zinc finger protein 24	KOX17|RSG-A|ZNF191|ZSCAN3|ZFP191	yes	11532988	Experimental	AnimalTFDB	DBD	0	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	11532988	10090	0	0	0	0	0	0	0	0	0	0	0
17129	ENSMUSG00000021540	SMAD5	4090	59328	Q68DB7,Q99717	B1WBR0,Q9R1V3	P97454	SMAD family member 5	DWFC|JV5-1|MADH5	yes	11527422	Experimental	AnimalTFDB	DBD	0	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	11527422	10116	0	0	0	0	0	0	0	0	0	0	0
109910	ENSMUSG00000024695	ZNF91	7644	246282	Q05481	F1MAJ8	Q62511	zinc finger protein 91	HPF7|HTF10	yes	11470777	Experimental	AnimalTFDB	DBD	0	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	11470777	9606	0	0	0	0	0	0	0	0	0	0	0
18143	ENSMUSG00000026077	NPAS2	4862	316351	A2I2P5,Q99743	F1MAG2	G3X9B7,P97460,Q32ME6	neuronal PAS domain protein 2	MOP4|PASD4|BHLHE9	yes	11441146	Experimental	AnimalTFDB	DBD	0	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	11441146	9606	0	0	0	0	0	0	0	0	0	0	0
24136	ENSMUSG00000026872	ZEB2	9839	311071	O60315	E9PTC3,Q3T921	Q3URW5,Q8BSG9,Q9R0G7	zinc finger E-box binding homeobox 2	HSPC082|SIP-1|SIP1|SMADIP1|ZFHX1B	yes	11430829	Experimental	AnimalTFDB	DBD	0	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	11430829	9606;10090	0	0	0	0	0	0	0	0	0	0	0
83993	ENSMUSG00000026572	TBX19	9095	304935	B3KRD9,O60806	D3Z977	Q99ME7	T-box 19	TBS19|TPIT|DJ747L4.1	yes	11290323	Experimental	AnimalTFDB	DBD	0	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	11290323	10090	0	0	0	0	0	0	0	0	0	0	0
83925	ENSMUSG00000038679	TRPS1	7227	299897	Q9UHF7	D3ZEM6	G3UW90,V9GX74,V9GXE9	trichorhinophalangeal syndrome I	GC79|LGCR	yes	11285235	Experimental	AnimalTFDB	DBD	0	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	11285235	10090	0	0	0	0	0	0	0	0	0	0	0
22685	ENSMUSG00000042097	ZNF239	8187	0	Q16600	0	P24399	zinc finger protein 239	HOK-2|MOK2	yes	11278819	Experimental	AnimalTFDB	DBD	0	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	11278819	9606;10090	0	0	0	0	0	0	0	0	0	0	0
170729	ENSMUSG00000048385	SCRT1	83482	366951	Q9BWW7	D4A919	Q99M85	scratch homolog 1, zinc finger protein (Drosophila)	SCRT|ZNF898	yes	11274425	Experimental	AnimalTFDB	DBD	0	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	11274425	9606;10090	0	0	0	0	0	0	0	0	0	0	0
84653	ENSMUSG00000023781	HES7	84667	287423	Q9BYE0	D3ZV20	Q8BKT2	hairy and enhancer of split 7 (Drosophila)	SCDO4|BHLHB37	yes	11260262	Experimental	AnimalTFDB	DBD	GOC	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	11260262	10090	0	0	0	0	0	0	0	0	0	0	0
53404	ENSMUSG00000036816	ATOH7	220202	365564	F1T0H4,Q8N100	D3ZG53	Q9Z2E5	atonal homolog 7 (Drosophila)	MATH5|BHLHA13	yes	11172005	Experimental	AnimalTFDB	DBD	GOC	0	ORFeome	0	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	11172005	10090	0	0	0	0	0	0	0	0	0	0	0
18616	ENSMUSG00000002265	PEG3	5178	246361	Q96Q96,Q9GZU2	0	Q3URU2	paternally expressed 3	PW1|ZNF904|ZSCAN24	yes	11161803	Author statement	AnimalTFDB	DBD	0	0	0	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	0	11161803	9606	0	0	0	0	0	0	0	0	0	0	0
233060	ENSMUSG00000074220	ZNF382	84911	246264	Q96SR6	A0JPL0	B2RXC5	zinc finger protein 382	KS1	yes	11154279	Experimental	AnimalTFDB	DBD	0	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	11154279	9606	0	0	0	0	0	0	0	0	0	0	0
17130	ENSMUSG00000036867	SMAD6	4091	367100	O43541	0	O35182	SMAD family member 6	AOVD2|HST17432|MADH6|MADH7	yes	11139470	Experimental	AnimalTFDB	DBD	0	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	11139470	9606	0	0	0	0	0	0	0	0	0	0	0
71702	ENSMUSG00000023932	CDC5L	988	85434	Q99459	B1WBQ0,O08837	Q3UCF2,Q6A068	CDC5 cell division cycle 5-like (S. pombe)	CDC5|CDC5-LIKE|CEF1|PCDC5RP|DJ319D22.1	yes	11082045	Experimental	AnimalTFDB	DBD	GOC	0	0	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	11082045	9606	0	0	0	0	0	0	0	0	0	0	0
29861	ENSMUSG00000030584	DPF1	8193	50545	C8C3P2,E9PDV3,J3KQY6,Q6PJ73,Q92782	B0K016	Q6GTK4,Q9QX66	D4, zinc and double PHD fingers family 1	BAF45B|NEUD4|NEURO-D4	yes	11078465	Author statement	AnimalTFDB	0	GOC	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	0	0	Vaquerizas et al	11078465	0	0	0	0	0	0	0	0	0	0	0	0
208104	ENSMUSG00000038342	MLXIP	22877	304479	Q9HAP2	F1M051	B2RQ56,G5E8D8,Q2VPU4	MLX interacting protein	MIR|MONDOA|BHLHE36	yes	11073985	Experimental	AnimalTFDB	DBD	0	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	11073985	10090	0	0	0	0	0	0	0	0	0	0	0
237911	ENSMUSG00000034329	BRIP1	83990	360588	Q9BX63	0	Q5SXJ3	BRCA1 interacting protein C-terminal helicase 1	BACH1|FANCJ|OF	yes	11069897	Experimental	0	0	GOC	0	0	Ravasi et al	TcoF-DB	TFCat	0	0	0	11069897	9606	0	0	0	0	0	0	0	0	0	0	0
245572	ENSMUSG00000031241	TBX22	50945	302369	B3KUL8,Q9Y458	D3ZMK6	E9Q5R8,Q8BKE4,Q8K402	T-box 22	CLPA|CPX|TBXX|DJ795G23.1	yes	11024289	Sequence analysis	AnimalTFDB	DBD	0	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	11024289	9606	0	0	0	0	0	0	0	0	0	0	0
67143	ENSMUSG00000040167	IKZF5	64376	309031	Q9H5V7	D3ZBK4	Q8BU00	IKAROS family zinc finger 5 (Pegasus)	PEGASUS|ZNFN1A5	yes	10978333	Experimental	AnimalTFDB	DBD	GOC	0	ORFeome	0	TcoF-DB	0	TFclass	TFclass_mouse	Vaquerizas et al	10978333	9606	0	0	0	0	0	0	0	0	0	0	0
21387	ENSMUSG00000000094	TBX4	9496	303399	P57082	D4A0A2	P70325,Q8BSY3	T-box 4	SPS	yes	10945475	Sequence analysis	AnimalTFDB	DBD	0	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	10945475	9606	0	0	0	0	0	0	0	0	0	0	0
66830	ENSMUSG00000001910	NACC1	112939	171454	Q96RE7	O35260	Q7TSZ8	nucleus accumbens associated 1, BEN and BTB (POZ) domain containing	BEND8|BTBD14B|NAC-1|NAC1	yes	10934270	Experimental	0	0	0	0	ORFeome	0	0	0	0	0	0	10934270	9606	0	0	0	0	0	0	0	0	0	0	0
21909	ENSMUSG00000068327	TLX2	3196	680117	O43763	0	Q61663	T-cell leukemia homeobox 2	HOX11L1|NCX	yes	10869550	Experimental	AnimalTFDB	DBD	0	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	10869550	9606	0	0	0	0	0	0	0	0	0	0	0
15207	ENSMUSG00000028946	HES3	390992	64628	Q5TGS1	Q04667	Q61657	hairy and enhancer of split 3 (Drosophila)	BHLHB43	yes	10858455	Experimental	AnimalTFDB	DBD	GOC	0	0	0	0	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	10858455	10090	0	0	0	0	0	0	0	0	0	0	0
209448	ENSMUSG00000022484	HOXC10	3226	315338	Q53XI4,Q9NYD6	G3V815	P31257,Q8BZY5	homeobox C10	HOX3I	yes	10835276	Experimental	AnimalTFDB	DBD	GOC	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	10835276	9606	0	0	0	0	0	0	0	0	0	0	0
18014	ENSMUSG00000048904	NEUROG1	4762	29410	F1T0H3,Q92886	P70595	P70660	neurogenin 1	AKA|MATH4C|NEUROD3|BHLHA6|NGN1	yes	10814830	Experimental	AnimalTFDB	DBD	0	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	10814830	10090	0	0	0	0	0	0	0	0	0	0	0
54367	ENSMUSG00000029290	ZNF326	284695	0	Q5BKZ1	0	O88291	zinc finger protein 326	ZAN75|ZIRD|ZFP326|DJ871E2.1	yes	10798446	Experimental	0	0	0	0	0	Ravasi et al	TcoF-DB	TFCat	0	0	Vaquerizas et al	10798446	9606	0	0	0	0	0	0	0	0	0	0	0
18089	ENSMUSG00000044220	NKX2-3	159296	309389	Q8TAU0	D3ZZC9	P97334	NK2 homeobox 3	CSX3|NK2.3|NKX2.3|NKX2C|NKX4-3	yes	10790368	Experimental	AnimalTFDB	DBD	0	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	10790368	10090	0	0	0	0	0	0	0	0	0	0	0
66867	ENSMUSG00000032329	HMG20A	10363	315689	Q9NP66	D3Z937	Q9DC33	high mobility group 20A	HMGX1|HMGXB1	yes	10773667	Author statement	AnimalTFDB	0	GOC	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	10773667	9606	0	0	0	0	0	0	0	0	0	0	0
242705	ENSMUSG00000018983	E2F2	1870	24566	Q14209	P70521	P56931,Q8BJ38	E2F transcription factor 2	E2F-2	yes	10766737	Experimental	AnimalTFDB	DBD	GOC	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	10766737	generic	0	0	0	0	0	0	0	0	0	0	0
57765	ENSMUSG00000001444	TBX21	30009	303496	Q9UL17	D3ZCM2	Q3U150,Q9JKD8	T-box 21	T-PET|T-BET|TBET|TBLYM	yes	10761931	Experimental	AnimalTFDB	DBD	0	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	10761931	9606;10090	0	0	0	0	0	0	0	0	0	0	0
245671	ENSMUSG00000041649	KLF8	11279	302582	O95600,Q05BZ3	0	Q8BLM0	Kruppel-like factor 8	BKLF3|ZNF741	yes	10756197	Experimental	AnimalTFDB	0	GOC	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	10756197	9606	0	0	0	0	0	0	0	0	0	0	0
21375	ENSMUSG00000035033	TBR1	10716	680427	Q16650	0	Q64336	T-box, brain, 1	TBR-1|TES-56	yes	10749215	Experimental	AnimalTFDB	DBD	0	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	10749215	9606	0	0	0	0	0	0	0	0	0	0	0
14472	ENSMUSG00000034486	GBX2	2637	114500	F8VY47,P52951	G3V8J6	P48031	gastrulation brain homeobox 2	0	yes	10690529	Experimental	AnimalTFDB	DBD	GOC	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	10690529	9606	0	0	0	0	0	0	0	0	0	0	0
16869	ENSMUSG00000018698	LHX1	3975	257634	P48742,Q58F18	P63007	P63006,Q569N5	LIM homeobox 1	LIM-1|LIM1	yes	10652534	Author statement	AnimalTFDB	DBD	0	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	10652534	generic	0	0	0	0	0	0	0	0	0	0	0
30051	ENSMUSG00000024215	SPDEF	25803	689210	O95238	B2RYE0	Q9WTP3	SAM pointed domain containing ets transcription factor	PDEF|RP11-375E1__A.3|BA375E1.3	yes	10625666	Experimental	AnimalTFDB	DBD	0	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	10625666	9606	0	0	0	0	0	0	0	0	0	0	0
29808	ENSMUSG00000033943	MGA	23269	499874	B9EGR5,Q8IWI9	D3ZP58	A2AWL7,E9QLG3,H7BX50	MGA, MAX dimerization protein	MAD5|MXD5	yes	10601024	Experimental	AnimalTFDB	DBD	0	0	ORFeome	0	TcoF-DB	0	TFclass	TFclass_mouse	Vaquerizas et al	10601024	10090	0	0	0	0	0	0	0	0	0	0	0
22157	ENSMUSG00000037446	TULP1	7287	309900	F1T0I9,O00294	D3ZWB5	Q9Z273	tubby like protein 1	LCA15|RP14|TUBL1	yes	10591637	Experimental	AnimalTFDB	DBD	0	0	ORFeome	0	0	0	0	0	0	10591637	9606	0	0	0	0	0	0	0	0	0	0	0
56734	ENSMUSG00000023467	TULP2	7288	361576	O00295	Q5XFX6	D3Z0R3,D3Z0R4,P46686	tubby like protein 2	CT65|TUBL2	yes	10591637	Experimental	AnimalTFDB	DBD	0	0	ORFeome	0	0	0	0	0	0	10591637	9606	0	0	0	0	0	0	0	0	0	0	0
16599	ENSMUSG00000029178	KLF3	51274	114845	P57682	D4A4V3	Q545J5,Q60980	Kruppel-like factor 3 (basic)	BKLF	yes	10582345	Author statement	AnimalTFDB	DBD	GOC	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	10582345	9606	0	0	0	0	0	0	0	0	0	0	0
77286	ENSMUSG00000044149	NKRF	55922	298316	A3F768,A3F769,O15226	0	Q8BY02	NFKB repressing factor	ITBA4|NRF	yes	10562553	Experimental	0	0	0	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	0	0	Vaquerizas et al	10562553	9606	0	0	0	0	0	0	0	0	0	0	0
72843	ENSMUSG00000035529	PRDM4	11108	170820	B3KPI0,Q9UKN5	F1LPR7,Q9QZP2	Q80V63	PR domain containing 4	PFM1	yes	10552934	Author statement	AnimalTFDB	DBD	0	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	10552934	9606	0	0	0	0	0	0	0	0	0	0	0
72154	ENSMUSG00000036898	ZNF157	7712	360775	P51786	D3ZFZ1	Q6PCM4	zinc finger protein 157	HZF22	yes	10441576	Author statement	AnimalTFDB	DBD	0	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	0	Vaquerizas et al	10441576	9606	0	0	0	0	0	0	0	0	0	0	0
74451	ENSMUSG00000017715	PGS1	9489	303698	Q32NB8	D4A5W8	B9EKS7,Q8BHF7	phosphatidylglycerophosphate synthase 1	0	yes	10432290	Experimental	0	0	0	0	0	0	0	TFCat	0	0	0	10432290	generic	0	0	0	0	0	0	0	0	0	0	0
23856	ENSMUSG00000038914	DIDO1	11083	362286	Q9BTC0	0	Q8C9B9	death inducer-obliterator 1	BYE1|C20ORF158|DATF-1|DATF1|DIDO2|DIDO3|DIO-1|DIO1|DJ885L7.8	yes	10393935	Author statement	0	0	GOC	0	ORFeome	Ravasi et al	0	TFCat	0	0	0	10393935	0	0	0	0	0	0	0	0	0	0	0	0
21769	ENSMUSG00000044477	ZFAND3	60685	361816	E2QRF5,Q9H8U3	Q5U2M7	Q497H0	zinc finger, AN1-type domain 3	TEX27	yes	10366431	Sequence analysis	0	0	0	0	ORFeome	0	0	0	0	0	0	10366431	0	0	0	0	0	0	0	0	0	0	0	0
19726	ENSMUSG00000040929	RFX3	5991	361746	P48380	Q5U2M9	G5E890,P48381	regulatory factor X, 3 (influences HLA class II expression)	BA32F11.1	yes	10330134	Experimental	AnimalTFDB	DBD	0	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	10330134	9606	0	0	0	0	0	0	0	0	0	0	0
15273	ENSMUSG00000015501	HIVEP2	3097	29721	P31629	Q00900	Q3UHF7	human immunodeficiency virus type I enhancer binding protein 2	HIV-EP2|MBP-2|MIBP1|SHN2|ZAS2|ZNF40B	yes	10207097	Experimental	AnimalTFDB	DBD	GOC	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	10207097	10090	0	0	0	0	0	0	0	0	0	0	0
15373	ENSMUSG00000040148	HMX3	340784	293537	A6NHT5	D4A585	P42581	H6 family homeobox 3	NKX-5.1|NKX5.1|NKX5-1	yes	10206974	Experimental	AnimalTFDB	DBD	GOC	0	0	0	TcoF-DB	0	TFclass	TFclass_mouse	Vaquerizas et al	10206974	9606	0	0	0	0	0	0	0	0	0	0	0
20668	ENSMUSG00000070643	SOX13	9580	289026	Q9UN79	D4A8S0	Q04891	SRY (sex determining region Y)-box 13	ICA12|SOX-13	yes	10198172	Author statement	AnimalTFDB	0	0	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	10198172	10090	0	0	0	0	0	0	0	0	0	0	0
229055	ENSMUSG00000069114	ZBTB10	65986	80338	Q96DT7,Q9H9H3	Q9WTY8	E9Q8X5,Q8BNK5	zinc finger and BTB domain containing 10	RINZF	yes	10075714	Experimental	AnimalTFDB	DBD	0	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	0	0	Vaquerizas et al	10075714	10116	0	0	0	0	0	0	0	0	0	0	0
11545	ENSMUSG00000026496	PARP1	142	25591	P09874	P27008	Q921K2	poly (ADP-ribose) polymerase 1	ADPRT|ADPRT 1|ADPRT1|ARTD1|PARP|PARP-1|PPOL|PADPRT-1	yes	10023680	Experimental	0	0	0	0	0	Ravasi et al	TcoF-DB	TFCat	0	0	0	10023680	generic	0	0	0	0	0	0	0	0	0	0	0
54006	ENSMUSG00000058886	DEAF1	10522	83632	O75398	O88450	Q3TYJ5,Q80V49,Q9Z1T5	DEAF1 transcription factor	NUDR|SPN|ZMYND5	yes	9860983	Experimental	AnimalTFDB	DBD	GOC	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	9860983	10090	0	0	0	0	0	0	0	0	0	0	0
22654	ENSMUSG00000062012	ZNF205	7755	287095	I0J0A3,O95201	D3ZT76	D7F2B3,P10754	zinc finger protein 205	RHITH|ZNF210|ZFP13	yes	9787081	Author statement	AnimalTFDB	DBD	0	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	0	Vaquerizas et al	9787081	9606	0	0	0	0	0	0	0	0	0	0	0
94187	ENSMUSG00000045333	ZNF423	23090	94188	B3KNG7,F5H7S1,Q2M1K9	O08961	G3UW89,Q80TS5	zinc finger protein 423	EBFAZ|JBTS19|NPHP14|OAZ|ROAZ|ZFP423|ZFP104	yes	9774661	Experimental	AnimalTFDB	DBD	0	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	9774661	10116	0	0	0	0	0	0	0	0	0	0	0
93691	ENSMUSG00000025959	KLF7	8609	363243	O75840	M0RCR2	Q99JB0	Kruppel-like factor 7 (ubiquitous)	UKLF	yes	9774444	Experimental	AnimalTFDB	DBD	GOC	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	9774444	9606	0	0	0	0	0	0	0	0	0	0	0
